Employee ID,Performance Score,Current Employee Rating,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost
3118,Fully Meets,2,06-Nov-22,Technical Skills,External,Incomplete,2,543.74
3119,Fully Meets,5,26-Feb-23,Leadership Development,External,Passed,1,899.2
3120,Fully Meets,4,05-Jul-23,Project Management,External,Incomplete,2,144.25
3121,Fully Meets,4,22-Apr-23,Leadership Development,External,Failed,1,854.54
3123,Fully Meets,4,01-Jan-23,Communication Skills,External,Failed,4,479.0
3126,Fully Meets,2,21-Jul-23,Communication Skills,External,Passed,4,667.54
3127,Fully Meets,2,19-Feb-23,Project Management,External,Failed,5,309.74
3128,Fully Meets,2,28-Feb-23,Communication Skills,Internal,Completed,1,830.63
3129,Fully Meets,5,11-Jun-23,Technical Skills,Internal,Incomplete,4,277.31
3130,Fully Meets,5,21-Mar-23,Customer Service,Internal,Incomplete,3,501.5
3131,Fully Meets,2,15-Jan-23,Leadership Development,Internal,Completed,3,937.85
3132,Fully Meets,4,16-Mar-23,Communication Skills,Internal,Incomplete,3,134.92
3133,Fully Meets,5,10-Oct-22,Communication Skills,External,Incomplete,3,946.99
3134,Exceeds,5,18-Mar-23,Technical Skills,External,Completed,4,945.68
3135,Fully Meets,4,28-Jan-23,Communication Skills,Internal,Passed,5,142.21
3136,Fully Meets,4,22-Nov-22,Project Management,External,Failed,2,386.95
3137,Fully Meets,2,11-Jun-23,Technical Skills,External,Passed,4,641.68
3138,Fully Meets,4,26-Jul-23,Project Management,Internal,Failed,2,295.67
3139,Fully Meets,4,23-Apr-23,Communication Skills,External,Completed,4,649.64
3140,Fully Meets,5,12-Dec-22,Technical Skills,External,Failed,1,402.77
3141,Exceeds,2,01-Apr-23,Leadership Development,Internal,Incomplete,3,311.92
3142,Fully Meets,4,09-Jan-23,Communication Skills,External,Incomplete,5,730.99
3143,Fully Meets,2,22-May-23,Project Management,Internal,Incomplete,3,330.04
3144,Exceeds,2,15-Jul-23,Communication Skills,Internal,Passed,3,848.99
3146,Fully Meets,4,06-Mar-23,Technical Skills,External,Passed,5,560.03
3147,Fully Meets,5,20-Dec-22,Project Management,External,Completed,4,820.65
3148,Exceeds,2,10-Apr-23,Communication Skills,External,Completed,2,727.06
3149,Exceeds,2,07-Jul-23,Customer Service,Internal,Failed,2,858.12
3150,Fully Meets,2,28-Jan-23,Customer Service,External,Failed,4,781.04
3151,Exceeds,4,06-Oct-22,Project Management,Internal,Passed,2,978.88
3152,Exceeds,5,24-Mar-23,Communication Skills,Internal,Failed,4,955.95
3153,Fully Meets,4,11-Jul-23,Communication Skills,External,Passed,5,897.64
3154,Fully Meets,2,25-May-23,Customer Service,External,Passed,4,418.08
3155,Fully Meets,2,27-Aug-22,Communication Skills,External,Failed,5,336.64
3156,Fully Meets,5,02-Apr-23,Communication Skills,External,Failed,4,171.46
3157,Exceeds,5,26-May-23,Project Management,Internal,Incomplete,3,401.9
3158,Exceeds,2,19-Dec-22,Communication Skills,Internal,Passed,5,266.62
3159,Fully Meets,4,19-Apr-23,Technical Skills,External,Failed,2,913.36
3160,Exceeds,4,11-Jan-23,Leadership Development,Internal,Failed,3,619.29
3161,Fully Meets,1,15-Sep-22,Customer Service,External,Passed,3,398.98
3162,Fully Meets,5,24-Jul-23,Technical Skills,Internal,Failed,5,569.76
3163,Fully Meets,4,01-Oct-22,Project Management,Internal,Passed,4,807.32
3164,Fully Meets,5,10-Feb-23,Project Management,External,Passed,3,981.17
3165,Fully Meets,2,28-Aug-22,Leadership Development,External,Failed,4,972.9
3166,Exceeds,2,27-Jan-23,Project Management,Internal,Incomplete,4,928.71
3167,Exceeds,4,15-Jan-23,Leadership Development,External,Passed,1,975.21
3169,Exceeds,4,25-Feb-23,Communication Skills,Internal,Completed,4,109.96
3170,Fully Meets,2,28-Aug-22,Technical Skills,External,Failed,2,361.28
3171,Fully Meets,5,30-Jun-23,Leadership Development,External,Failed,4,248.66
3172,Fully Meets,4,25-Dec-22,Customer Service,External,Failed,5,742.18
3173,Fully Meets,1,01-Jun-23,Communication Skills,External,Incomplete,3,573.31
3174,Fully Meets,5,09-Dec-22,Communication Skills,External,Completed,4,860.91
3175,Fully Meets,1,22-May-23,Technical Skills,External,Failed,4,686.77
3176,Exceeds,1,24-Jan-23,Leadership Development,External,Passed,5,638.26
3177,Fully Meets,1,25-Mar-23,Leadership Development,External,Incomplete,2,423.71
3178,PIP,1,02-May-23,Communication Skills,Internal,Incomplete,3,708.78
3179,Fully Meets,2,03-May-23,Leadership Development,Internal,Passed,2,376.96
3180,Fully Meets,4,03-Jul-23,Project Management,External,Completed,1,829.59
3181,Fully Meets,4,13-Jan-23,Leadership Development,Internal,Incomplete,4,900.21
3182,PIP,2,02-May-23,Technical Skills,Internal,Passed,2,825.61
3183,PIP,3,28-Jul-23,Customer Service,External,Completed,1,205.22
3184,PIP,5,09-Sep-22,Technical Skills,Internal,Failed,3,441.79
3185,PIP,2,28-Nov-22,Communication Skills,External,Passed,3,491.87
3186,Fully Meets,2,10-Apr-23,Technical Skills,Internal,Failed,4,927.48
3187,PIP,3,26-Jul-23,Leadership Development,Internal,Completed,3,831.15
3188,Fully Meets,4,16-May-23,Leadership Development,Internal,Incomplete,3,976.9
3189,PIP,1,11-Sep-22,Leadership Development,Internal,Passed,5,574.76
3190,PIP,2,13-Jul-23,Leadership Development,External,Passed,3,911.6
3191,Fully Meets,2,05-Feb-23,Project Management,External,Incomplete,3,476.39
3192,Fully Meets,3,28-Aug-22,Technical Skills,Internal,Incomplete,1,752.12
3193,PIP,3,16-Apr-23,Project Management,External,Completed,3,240.94
3194,Fully Meets,1,23-Jan-23,Leadership Development,Internal,Passed,5,143.28
3195,Fully Meets,2,28-Jun-23,Customer Service,External,Failed,1,556.09
3196,Fully Meets,2,06-Jun-23,Customer Service,Internal,Passed,5,518.62
3197,PIP,1,10-Nov-22,Customer Service,Internal,Failed,4,694.79
3198,Fully Meets,2,01-Jun-23,Communication Skills,Internal,Completed,2,445.34
3199,Fully Meets,2,23-Sep-22,Technical Skills,Internal,Incomplete,5,609.18
3200,Fully Meets,4,18-Mar-23,Communication Skills,Internal,Completed,1,473.02
3201,Fully Meets,4,05-Jun-23,Leadership Development,Internal,Failed,2,758.46
3202,Fully Meets,4,30-Aug-22,Customer Service,Internal,Passed,3,194.06
3203,Fully Meets,4,01-Sep-22,Project Management,External,Passed,2,317.06
3204,Fully Meets,4,09-Aug-22,Communication Skills,Internal,Passed,1,291.9
3206,Fully Meets,2,01-Apr-23,Leadership Development,Internal,Passed,2,143.32
3207,Fully Meets,5,17-Feb-23,Technical Skills,External,Passed,3,724.51
3208,Fully Meets,2,03-Apr-23,Leadership Development,Internal,Passed,2,955.32
3209,Fully Meets,5,06-Mar-23,Project Management,Internal,Incomplete,5,259.71
3210,Fully Meets,5,31-Dec-22,Project Management,External,Failed,2,128.89
3211,Fully Meets,2,13-Oct-22,Customer Service,External,Incomplete,4,513.76
3212,Fully Meets,5,20-Jan-23,Customer Service,External,Failed,2,944.89
3213,Fully Meets,2,09-Apr-23,Communication Skills,External,Passed,2,494.29
3214,Fully Meets,2,25-Jan-23,Project Management,Internal,Incomplete,4,521.05
3215,Fully Meets,3,06-Jul-23,Communication Skills,External,Failed,3,183.77
3216,Fully Meets,5,17-Mar-23,Leadership Development,External,Passed,5,143.08
3217,Fully Meets,3,09-Jun-23,Customer Service,External,Passed,3,723.2
3218,Fully Meets,5,21-Jan-23,Leadership Development,External,Incomplete,2,526.6
3219,Fully Meets,3,28-Mar-23,Communication Skills,External,Passed,2,771.06
3220,Fully Meets,1,11-Nov-22,Technical Skills,Internal,Failed,4,839.86
3221,Fully Meets,4,11-May-23,Communication Skills,Internal,Failed,4,628.77
3222,Fully Meets,2,25-Sep-22,Communication Skills,Internal,Completed,3,433.67
3223,Fully Meets,5,14-Mar-23,Communication Skills,Internal,Incomplete,4,158.97
3224,Fully Meets,5,14-Sep-22,Project Management,External,Completed,2,107.77
3225,Fully Meets,3,26-Jul-23,Communication Skills,Internal,Completed,1,374.1
3226,Fully Meets,4,01-Mar-23,Leadership Development,External,Incomplete,2,471.42
3228,Fully Meets,2,09-Aug-22,Customer Service,External,Passed,3,272.77
3229,Fully Meets,1,30-Dec-22,Technical Skills,Internal,Incomplete,3,757.48
3231,Exceeds,2,24-Oct-22,Customer Service,External,Failed,3,668.59
3234,Fully Meets,3,03-Nov-22,Leadership Development,Internal,Completed,3,185.58
3235,Fully Meets,2,08-Feb-23,Project Management,Internal,Failed,3,667.23
3236,Fully Meets,5,17-Dec-22,Communication Skills,Internal,Completed,5,209.99
3237,Fully Meets,4,12-Jun-23,Leadership Development,Internal,Failed,5,114.81
3238,Fully Meets,4,08-Feb-23,Project Management,External,Incomplete,2,964.12
3239,Fully Meets,3,15-Oct-22,Leadership Development,External,Passed,1,818.77
3240,Fully Meets,2,15-Oct-22,Project Management,External,Passed,3,801.31
3241,Fully Meets,1,14-Oct-22,Communication Skills,Internal,Completed,5,674.84
3242,Fully Meets,3,25-Oct-22,Communication Skills,Internal,Incomplete,2,364.55
3243,Fully Meets,2,20-Sep-22,Technical Skills,Internal,Completed,1,174.03
3244,Fully Meets,2,01-Dec-22,Communication Skills,Internal,Failed,4,816.37
3245,Fully Meets,1,29-Apr-23,Project Management,External,Incomplete,1,163.79
3246,Fully Meets,4,31-Jan-23,Technical Skills,Internal,Failed,1,325.19
3247,Fully Meets,3,26-Feb-23,Communication Skills,Internal,Completed,1,834.12
3248,Fully Meets,5,28-Jan-23,Customer Service,External,Completed,2,222.11
3249,Fully Meets,3,08-Mar-23,Communication Skills,Internal,Failed,4,875.83
3250,Fully Meets,2,06-Feb-23,Communication Skills,External,Completed,1,232.39
3251,Fully Meets,5,25-Nov-22,Leadership Development,Internal,Completed,4,719.24
3252,PIP,4,08-Nov-22,Communication Skills,Internal,Incomplete,5,102.7
3255,Fully Meets,3,07-Aug-22,Leadership Development,External,Incomplete,3,975.75
3256,Fully Meets,5,01-Apr-23,Customer Service,External,Failed,4,202.81
3257,Fully Meets,3,24-Jun-23,Project Management,External,Completed,3,309.86
3258,Fully Meets,2,16-Jul-23,Leadership Development,Internal,Completed,2,909.73
3259,Fully Meets,2,11-Jan-23,Project Management,Internal,Failed,5,577.84
3260,Fully Meets,3,03-Dec-22,Customer Service,External,Failed,2,681.18
3262,PIP,4,10-May-23,Communication Skills,Internal,Passed,4,959.73
3263,PIP,2,11-Apr-23,Project Management,Internal,Passed,5,320.26
3264,Fully Meets,5,01-Sep-22,Leadership Development,Internal,Failed,4,506.18
3265,Fully Meets,1,07-Dec-22,Customer Service,External,Failed,1,721.96
3266,Fully Meets,2,17-Nov-22,Project Management,External,Incomplete,5,157.85
3267,Fully Meets,5,27-Oct-22,Communication Skills,External,Incomplete,1,980.78
3268,Fully Meets,2,24-Jun-23,Project Management,Internal,Failed,5,988.08
3269,Fully Meets,1,11-Apr-23,Customer Service,Internal,Passed,1,322.45
3270,Fully Meets,2,13-Oct-22,Leadership Development,External,Passed,1,147.59
3271,Fully Meets,3,15-Mar-23,Technical Skills,External,Passed,3,747.02
3272,Fully Meets,3,30-Jan-23,Leadership Development,External,Passed,2,419.09
3273,Fully Meets,4,04-Nov-22,Technical Skills,Internal,Passed,3,484.19
3275,PIP,3,28-Nov-22,Technical Skills,Internal,Incomplete,3,942.66
3276,Fully Meets,2,15-Aug-22,Project Management,External,Completed,3,826.54
3277,Fully Meets,5,14-Mar-23,Project Management,Internal,Passed,1,997.87
3278,Fully Meets,4,15-Mar-23,Leadership Development,Internal,Failed,3,855.9
3279,Fully Meets,5,30-Oct-22,Technical Skills,Internal,Incomplete,4,518.24
3280,Fully Meets,5,24-Sep-22,Project Management,External,Incomplete,3,580.09
3281,Fully Meets,5,23-Jan-23,Project Management,Internal,Passed,3,104.8
3282,Fully Meets,3,09-May-23,Project Management,External,Failed,2,939.86
3283,Fully Meets,3,03-Mar-23,Communication Skills,Internal,Incomplete,2,353.7
3284,Fully Meets,2,20-Oct-22,Technical Skills,External,Incomplete,5,538.22
3285,PIP,4,07-May-23,Project Management,External,Incomplete,2,698.54
3286,PIP,3,16-May-23,Project Management,External,Completed,1,692.96
3287,Fully Meets,1,18-Aug-22,Project Management,Internal,Incomplete,3,997.37
3288,Fully Meets,2,15-Dec-22,Customer Service,Internal,Failed,1,523.79
3289,Fully Meets,4,31-Mar-23,Customer Service,Internal,Completed,5,923.23
3290,Fully Meets,3,24-Jan-23,Customer Service,External,Completed,5,406.19
3291,Fully Meets,2,02-Oct-22,Technical Skills,Internal,Completed,2,394.74
3292,Fully Meets,4,03-Jan-23,Leadership Development,Internal,Passed,5,237.3
3293,Fully Meets,3,19-Jan-23,Leadership Development,Internal,Incomplete,2,261.25
3295,Fully Meets,5,04-Oct-22,Leadership Development,Internal,Passed,4,286.88
3298,Fully Meets,5,15-Apr-23,Customer Service,Internal,Completed,1,549.56
3299,Fully Meets,4,02-Apr-23,Leadership Development,Internal,Incomplete,4,721.03
3300,Fully Meets,2,24-Apr-23,Leadership Development,External,Incomplete,2,897.32
3301,Fully Meets,1,03-Feb-23,Customer Service,Internal,Incomplete,1,443.13
3303,Fully Meets,3,19-Jul-23,Customer Service,Internal,Incomplete,2,249.76
3304,Fully Meets,4,15-Jun-23,Communication Skills,External,Incomplete,2,123.32
3305,Fully Meets,4,01-Dec-22,Project Management,Internal,Completed,1,149.24
3306,PIP,4,13-Jan-23,Project Management,External,Incomplete,3,267.72
3307,Fully Meets,4,28-Jan-23,Leadership Development,Internal,Passed,5,837.16
3308,Fully Meets,3,05-Apr-23,Project Management,Internal,Passed,4,864.47
3309,Fully Meets,1,15-Sep-22,Customer Service,External,Completed,3,547.86
3310,Fully Meets,3,22-Jul-23,Project Management,External,Incomplete,3,514.23
3311,Fully Meets,4,10-Dec-22,Communication Skills,Internal,Passed,3,773.82
3312,Fully Meets,4,11-Nov-22,Communication Skills,Internal,Failed,4,760.81
3313,Fully Meets,3,30-Mar-23,Technical Skills,Internal,Failed,1,705.95
3314,Fully Meets,4,10-Jun-23,Customer Service,External,Incomplete,2,651.52
3315,Fully Meets,3,03-Feb-23,Leadership Development,Internal,Incomplete,1,976.59
3317,Fully Meets,3,20-Dec-22,Customer Service,External,Passed,1,870.15
3319,Fully Meets,3,27-Jun-23,Technical Skills,Internal,Completed,2,141.88
3320,Fully Meets,5,16-Oct-22,Project Management,Internal,Completed,3,678.77
3321,Fully Meets,2,23-Aug-22,Project Management,Internal,Passed,1,134.05
3322,Fully Meets,4,11-May-23,Communication Skills,External,Failed,5,371.76
3325,Fully Meets,3,17-Apr-23,Technical Skills,External,Completed,4,747.42
3326,Fully Meets,3,06-Nov-22,Project Management,Internal,Completed,3,115.27
3327,Fully Meets,1,04-Jun-23,Customer Service,Internal,Incomplete,3,454.55
3328,Fully Meets,3,26-Nov-22,Technical Skills,Internal,Failed,1,391.22
3329,Fully Meets,4,21-Dec-22,Customer Service,External,Incomplete,3,845.51
3330,Fully Meets,4,22-Apr-23,Project Management,External,Incomplete,2,713.22
3331,Fully Meets,2,11-Aug-22,Communication Skills,Internal,Passed,2,242.55
3332,Fully Meets,3,09-Feb-23,Technical Skills,Internal,Completed,5,385.68
3333,Fully Meets,3,05-Jan-23,Customer Service,Internal,Passed,4,995.4
3334,Fully Meets,3,23-Oct-22,Project Management,External,Completed,5,583.4
3335,Fully Meets,3,17-Mar-23,Project Management,Internal,Incomplete,5,388.61
3336,Fully Meets,3,02-Apr-23,Leadership Development,Internal,Incomplete,4,290.13
3337,Fully Meets,3,28-Apr-23,Customer Service,Internal,Failed,3,933.76
3338,Fully Meets,3,23-Jun-23,Project Management,External,Incomplete,3,796.62
3339,Fully Meets,5,02-Feb-23,Customer Service,External,Failed,4,986.69
3340,Fully Meets,3,09-Jul-23,Technical Skills,External,Failed,4,965.82
3341,Fully Meets,1,19-Jul-23,Technical Skills,Internal,Failed,1,933.59
3342,Fully Meets,2,15-Nov-22,Leadership Development,Internal,Failed,4,583.66
3343,Fully Meets,4,05-Jul-23,Technical Skills,External,Failed,2,819.62
3344,Fully Meets,3,20-Nov-22,Communication Skills,Internal,Failed,5,925.0
3345,Fully Meets,4,28-Dec-22,Project Management,External,Incomplete,5,127.93
3348,Fully Meets,2,29-Apr-23,Project Management,Internal,Passed,2,922.33
3349,Fully Meets,3,31-Aug-22,Project Management,Internal,Incomplete,5,306.01
3350,Fully Meets,5,30-Sep-22,Project Management,Internal,Passed,2,963.95
3351,Fully Meets,2,17-Feb-23,Communication Skills,External,Incomplete,1,388.02
3352,Fully Meets,3,26-Apr-23,Project Management,Internal,Failed,1,140.61
3353,Fully Meets,3,14-Mar-23,Project Management,External,Incomplete,3,749.47
3354,Fully Meets,3,19-Nov-22,Communication Skills,Internal,Incomplete,5,503.22
3355,Fully Meets,5,14-Jun-23,Leadership Development,Internal,Passed,4,492.21
3356,Needs Improvement,3,08-Aug-22,Leadership Development,External,Completed,5,890.94
3357,Exceeds,1,12-Jul-23,Technical Skills,Internal,Failed,2,621.3
3359,Exceeds,3,13-Apr-23,Project Management,External,Passed,5,886.07
3360,Exceeds,2,14-Dec-22,Customer Service,External,Passed,3,740.89
3361,Exceeds,3,14-Nov-22,Communication Skills,External,Passed,1,921.81
3362,Exceeds,1,31-Jul-23,Customer Service,Internal,Passed,2,348.84
3363,Exceeds,5,22-May-23,Customer Service,External,Completed,2,826.15
3364,Exceeds,3,01-Dec-22,Leadership Development,Internal,Completed,1,205.35
3365,Fully Meets,3,23-Aug-22,Communication Skills,External,Incomplete,1,349.86
3366,Exceeds,4,20-Sep-22,Project Management,External,Passed,1,546.47
3367,Exceeds,2,09-Jun-23,Leadership Development,Internal,Passed,2,448.21
3370,Exceeds,3,06-Jun-23,Customer Service,External,Completed,2,264.88
3371,Exceeds,3,01-Dec-22,Communication Skills,Internal,Passed,2,210.15
3372,Fully Meets,4,05-May-23,Technical Skills,External,Passed,4,627.18
3373,Exceeds,2,29-Dec-22,Customer Service,External,Incomplete,1,575.42
3374,Exceeds,4,27-Nov-22,Communication Skills,Internal,Completed,4,123.64
3375,Exceeds,3,30-Jun-23,Technical Skills,Internal,Failed,1,655.61
3376,Exceeds,5,20-Feb-23,Project Management,External,Incomplete,4,410.54
3377,Exceeds,4,24-Oct-22,Communication Skills,Internal,Completed,2,485.17
3378,Exceeds,3,08-Jul-23,Technical Skills,External,Passed,1,731.18
3380,Exceeds,1,26-Oct-22,Technical Skills,Internal,Incomplete,1,399.81
3381,Exceeds,3,30-Aug-22,Customer Service,Internal,Incomplete,4,604.06
3382,Exceeds,5,14-Apr-23,Project Management,Internal,Failed,2,815.35
3383,Exceeds,2,16-Nov-22,Leadership Development,Internal,Failed,4,750.79
3384,Fully Meets,3,19-Nov-22,Leadership Development,Internal,Passed,1,981.44
3385,Fully Meets,3,10-Feb-23,Technical Skills,External,Failed,5,553.4
3386,Fully Meets,2,26-Aug-22,Leadership Development,External,Incomplete,1,348.3
3387,Fully Meets,3,16-Oct-22,Technical Skills,Internal,Completed,3,912.09
3388,Fully Meets,1,03-Nov-22,Leadership Development,External,Failed,2,278.04
3389,Fully Meets,1,18-Oct-22,Project Management,External,Completed,5,812.22
3391,Fully Meets,3,01-Apr-23,Communication Skills,Internal,Incomplete,2,374.13
3392,Fully Meets,2,23-Jan-23,Technical Skills,External,Completed,3,319.39
3393,Needs Improvement,3,30-Jul-23,Leadership Development,External,Passed,5,538.8
3394,Fully Meets,2,12-Sep-22,Leadership Development,External,Incomplete,3,845.75
3395,Needs Improvement,3,24-Aug-22,Communication Skills,Internal,Failed,3,745.69
3396,Fully Meets,4,15-Apr-23,Leadership Development,External,Passed,4,743.92
3397,Fully Meets,3,05-Oct-22,Project Management,Internal,Incomplete,2,826.58
3398,Fully Meets,3,24-Aug-22,Project Management,External,Passed,2,155.61
